time,enemyId,aiType,action,activeGlitch,health,distToPlayer,canSeePlayer
0.50,Utility Enemy 7,Utility,AttackAction,None,1.00,42.0,0
0.50,Utility Enemy 9,Utility,AttackAction,None,1.00,44.6,0
0.50,Utility Enemy 6,Utility,AttackAction,None,1.00,42.0,0
0.50,Utility Enemy 8,Utility,AttackAction,None,1.00,77.4,0
0.50,Utility Enemy 4,Utility,AttackAction,None,1.00,62.9,0
0.50,Utility Enemy 3,Utility,AttackAction,None,1.00,62.9,0
0.50,Utility Enemy 12,Utility,AttackAction,None,1.00,33.7,0
1.01,Player,Player,-,None,1.00,,0
1.01,FSM Enemy 13,FSM,PatrolState,None,1.00,48.0,0
1.01,FSM Enemy 12,FSM,PatrolState,None,1.00,36.4,0
1.01,FSM Enemy 9,FSM,PatrolState,None,1.00,35.0,0
1.01,FSM Enemy 10,FSM,PatrolState,None,1.00,66.5,0
1.01,FSM Enemy 1,FSM,PatrolState,None,1.00,89.9,0
1.01,FSM Enemy 8,FSM,PatrolState,None,1.00,50.2,0
1.01,FSM Enemy 14,FSM,PatrolState,None,1.00,77.3,0
1.01,FSM Enemy 7,FSM,PatrolState,None,0.90,26.7,0
1.01,FSM Enemy 2,FSM,PatrolState,None,1.00,90.4,0
1.01,FSM Enemy 15,FSM,PatrolState,None,1.00,30.8,0
1.01,FSM Enemy 3,FSM,PatrolState,None,0.80,79.9,0
1.01,FSM Enemy 4,FSM,PatrolState,None,1.00,50.7,0
1.01,FSM Enemy 11,FSM,PatrolState,None,1.00,36.8,0
1.01,FSM Enemy 5,FSM,PatrolState,None,1.00,71.5,0
1.01,FSM Enemy 6,FSM,PatrolState,None,0.90,29.1,0
1.01,Utility Enemy 10,Utility,AttackAction,None,1.00,30.2,0
1.01,Utility Enemy 2,Utility,AttackAction,None,1.00,84.4,0
1.01,Utility Enemy 1,Utility,AttackAction,None,1.00,84.4,0
1.01,Utility Enemy 5,Utility,AttackAction,None,1.00,84.0,0
1.01,Utility Enemy 11,Utility,AttackAction,None,1.00,33.7,0
1.01,Utility Enemy 15,Utility,AttackAction,None,1.00,80.1,0
1.01,Utility Enemy 14,Utility,AttackAction,None,1.00,50.6,0
1.01,Utility Enemy 13,Utility,AttackAction,None,1.00,50.6,0
1.01,Utility Enemy 7,Utility,AttackAction,None,1.00,42.0,0
1.01,Utility Enemy 9,Utility,AttackAction,None,1.00,44.6,0
1.01,Utility Enemy 6,Utility,AttackAction,None,1.00,42.0,0
1.01,Utility Enemy 8,Utility,AttackAction,None,1.00,77.4,0
1.01,Utility Enemy 4,Utility,AttackAction,None,1.00,62.9,0
1.01,Utility Enemy 3,Utility,AttackAction,None,1.00,62.9,0
1.01,Utility Enemy 12,Utility,AttackAction,None,1.00,33.7,0
1.51,Player,Player,-,None,1.00,,0
1.51,FSM Enemy 13,FSM,PatrolState,None,1.00,47.5,0
1.51,FSM Enemy 12,FSM,PatrolState,None,1.00,37.1,0
1.51,FSM Enemy 9,FSM,PatrolState,None,1.00,35.9,0
1.51,FSM Enemy 10,FSM,PatrolState,None,1.00,66.6,0
1.51,FSM Enemy 1,FSM,PatrolState,None,1.00,90.8,0
1.51,FSM Enemy 8,FSM,PatrolState,None,1.00,51.3,0
1.51,FSM Enemy 14,FSM,PatrolState,None,1.00,78.5,0
1.51,FSM Enemy 7,FSM,PatrolState,None,0.90,26.1,0
1.51,FSM Enemy 2,FSM,PatrolState,None,1.00,91.0,0
1.51,FSM Enemy 15,FSM,PatrolState,None,1.00,32.0,0
1.51,FSM Enemy 3,FSM,PatrolState,None,0.80,78.8,0
1.51,FSM Enemy 4,FSM,PatrolState,None,1.00,52.0,0
1.51,FSM Enemy 11,FSM,PatrolState,None,1.00,38.1,0
1.51,FSM Enemy 5,FSM,PatrolState,None,1.00,72.8,0
1.51,FSM Enemy 6,FSM,PatrolState,None,0.90,29.8,0
1.51,Utility Enemy 10,Utility,AttackAction,None,1.00,30.2,0
1.51,Utility Enemy 2,Utility,AttackAction,None,1.00,84.4,0
1.51,Utility Enemy 1,Utility,AttackAction,None,1.00,84.4,0
1.51,Utility Enemy 5,Utility,AttackAction,None,1.00,84.0,0
1.51,Utility Enemy 11,Utility,AttackAction,None,1.00,33.7,0
1.51,Utility Enemy 15,Utility,AttackAction,None,1.00,80.1,0
1.51,Utility Enemy 14,Utility,AttackAction,None,1.00,50.6,0
1.51,Utility Enemy 13,Utility,AttackAction,None,1.00,50.6,0
1.51,Utility Enemy 7,Utility,AttackAction,None,1.00,42.0,0
1.51,Utility Enemy 9,Utility,AttackAction,None,1.00,44.6,0
1.51,Utility Enemy 6,Utility,AttackAction,None,1.00,42.0,0
1.51,Utility Enemy 8,Utility,AttackAction,None,1.00,77.4,0
1.51,Utility Enemy 4,Utility,AttackAction,None,1.00,62.9,0
1.51,Utility Enemy 3,Utility,AttackAction,None,1.00,62.9,0
1.51,Utility Enemy 12,Utility,AttackAction,None,1.00,33.7,0
2.01,Player,Player,-,None,1.00,,0
2.01,FSM Enemy 13,FSM,PatrolState,None,1.00,47.2,0
2.01,FSM Enemy 12,FSM,PatrolState,None,1.00,38.2,0
2.01,FSM Enemy 9,FSM,PatrolState,None,1.00,36.5,0
2.01,FSM Enemy 10,FSM,PatrolState,None,1.00,66.2,0
2.01,FSM Enemy 1,FSM,PatrolState,None,1.00,91.4,0
2.01,FSM Enemy 8,FSM,PatrolState,None,1.00,51.9,0
2.01,FSM Enemy 14,FSM,PatrolState,None,1.00,79.5,0
2.01,FSM Enemy 7,FSM,PatrolState,None,0.90,25.3,0
2.01,FSM Enemy 2,FSM,PatrolState,None,1.00,91.2,0
2.01,FSM Enemy 15,FSM,PatrolState,None,1.00,32.7,0
2.01,FSM Enemy 3,FSM,PatrolState,None,0.80,77.1,0
2.01,FSM Enemy 4,FSM,PatrolState,None,1.00,53.1,0
2.01,FSM Enemy 11,FSM,PatrolState,None,1.00,39.0,0
2.01,FSM Enemy 5,FSM,PatrolState,None,1.00,73.4,0
2.01,FSM Enemy 6,FSM,PatrolState,None,0.90,30.9,0
2.01,Utility Enemy 10,Utility,AttackAction,None,1.00,30.6,0
2.01,Utility Enemy 2,Utility,AttackAction,None,1.00,84.0,0
2.01,Utility Enemy 1,Utility,AttackAction,None,1.00,83.8,0
2.01,Utility Enemy 5,Utility,AttackAction,None,1.00,83.5,0
2.01,Utility Enemy 11,Utility,AttackAction,None,1.00,33.4,0
2.01,Utility Enemy 15,Utility,AttackAction,None,1.00,79.5,0
2.01,Utility Enemy 14,Utility,AttackAction,None,1.00,50.6,0
2.01,Utility Enemy 13,Utility,AttackAction,None,1.00,50.1,0
2.01,Utility Enemy 7,Utility,AttackAction,None,1.00,42.3,0
2.01,Utility Enemy 9,Utility,AttackAction,None,1.00,44.7,0
2.01,Utility Enemy 6,Utility,AttackAction,None,1.00,41.8,0
2.01,Utility Enemy 8,Utility,AttackAction,None,1.00,76.8,0
2.01,Utility Enemy 4,Utility,AttackAction,None,1.00,62.4,0
2.01,Utility Enemy 3,Utility,AttackAction,None,1.00,62.7,0
2.01,Utility Enemy 12,Utility,AttackAction,None,1.00,33.9,0
2.51,Player,Player,-,None,1.00,,0
2.51,FSM Enemy 13,FSM,PatrolState,None,1.00,46.8,0
2.51,FSM Enemy 12,FSM,PatrolState,None,1.00,39.7,0
2.51,FSM Enemy 9,FSM,PatrolState,None,1.00,37.0,0
2.51,FSM Enemy 10,FSM,PatrolState,None,1.00,65.9,0
2.51,FSM Enemy 1,FSM,PatrolState,None,1.00,91.8,0
2.51,FSM Enemy 8,FSM,PatrolState,None,1.00,51.6,0
2.51,FSM Enemy 14,FSM,PatrolState,None,1.00,80.6,0
2.51,FSM Enemy 7,FSM,PatrolState,None,0.90,24.8,0
2.51,FSM Enemy 2,FSM,PatrolState,None,1.00,91.3,0
2.51,FSM Enemy 15,FSM,PatrolState,None,1.00,33.1,0
2.51,FSM Enemy 3,FSM,PatrolState,None,0.80,75.3,0
2.51,FSM Enemy 4,FSM,PatrolState,None,1.00,54.6,0
2.51,FSM Enemy 11,FSM,PatrolState,None,1.00,38.4,0
2.51,FSM Enemy 5,FSM,PatrolState,None,1.00,73.7,0
2.51,FSM Enemy 6,FSM,PatrolState,None,0.90,32.4,0
2.51,Utility Enemy 10,Utility,AttackAction,None,1.00,31.3,0
2.51,Utility Enemy 2,Utility,AttackAction,None,1.00,83.5,0
2.51,Utility Enemy 1,Utility,AttackAction,None,1.00,83.0,0
2.51,Utility Enemy 5,Utility,AttackAction,None,1.00,82.8,0
2.51,Utility Enemy 11,Utility,AttackAction,None,1.00,32.6,0
2.51,Utility Enemy 15,Utility,AttackAction,None,1.00,78.6,0
2.51,Utility Enemy 14,Utility,AttackAction,None,1.00,50.8,0
2.51,Utility Enemy 13,Utility,AttackAction,None,1.00,49.2,0
2.51,Utility Enemy 7,Utility,AttackAction,None,1.00,43.0,0
2.51,Utility Enemy 9,Utility,AttackAction,None,1.00,45.1,0
2.51,Utility Enemy 6,Utility,AttackAction,None,1.00,41.2,0
2.51,Utility Enemy 8,Utility,AttackAction,None,1.00,75.9,0
2.51,Utility Enemy 4,Utility,AttackAction,None,1.00,61.4,0
2.51,Utility Enemy 3,Utility,AttackAction,None,1.00,62.7,0
2.51,Utility Enemy 12,Utility,AttackAction,None,1.00,34.4,0
3.01,Player,Player,-,None,1.00,,0
3.01,FSM Enemy 13,FSM,PatrolState,None,1.00,45.1,0
3.01,FSM Enemy 12,FSM,PatrolState,None,1.00,42.8,0
3.01,FSM Enemy 9,FSM,PatrolState,None,1.00,38.1,0
3.01,FSM Enemy 10,FSM,PatrolState,None,1.00,66.9,0
3.01,FSM Enemy 1,FSM,PatrolState,None,1.00,91.9,0
3.01,FSM Enemy 8,FSM,PatrolState,None,1.00,50.5,0
3.01,FSM Enemy 14,FSM,PatrolState,None,1.00,83.1,0
3.01,FSM Enemy 7,FSM,PatrolState,None,0.90,22.8,0
3.01,FSM Enemy 2,FSM,PatrolState,None,1.00,92.1,0
3.01,FSM Enemy 15,FSM,PatrolState,None,1.00,32.3,0
3.01,FSM Enemy 3,FSM,PatrolState,None,0.80,74.2,0
3.01,FSM Enemy 4,FSM,PatrolState,None,1.00,57.7,0
3.01,FSM Enemy 11,FSM,PatrolState,None,1.00,35.0,0
3.01,FSM Enemy 5,FSM,PatrolState,None,1.00,73.6,0
3.01,FSM Enemy 6,FSM,PatrolState,None,0.90,35.5,0
3.01,Utility Enemy 10,Utility,AttackAction,None,1.00,33.6,0
3.01,Utility Enemy 2,Utility,AttackAction,None,1.00,84.0,0
3.01,Utility Enemy 1,Utility,AttackAction,None,1.00,82.4,0
3.01,Utility Enemy 5,Utility,AttackAction,None,1.00,82.8,0
3.01,Utility Enemy 11,Utility,AttackAction,None,1.00,30.4,0
3.01,Utility Enemy 15,Utility,AttackAction,None,1.00,77.7,0
3.01,Utility Enemy 14,Utility,AttackAction,None,1.00,52.8,0
3.01,Utility Enemy 13,Utility,AttackAction,None,1.00,47.2,0
3.01,Utility Enemy 7,Utility,AttackAction,None,1.00,45.3,0
3.01,Utility Enemy 9,Utility,AttackAction,None,1.00,47.2,0
3.01,Utility Enemy 6,Utility,AttackAction,None,1.00,39.0,0
3.01,Utility Enemy 8,Utility,AttackAction,None,1.00,74.6,0
3.01,Utility Enemy 4,Utility,AttackAction,None,1.00,59.8,0
3.01,Utility Enemy 3,Utility,AttackAction,None,1.00,64.3,0
3.01,Utility Enemy 12,Utility,AttackAction,None,1.00,36.6,0
3.51,Player,Player,-,None,1.00,,0
3.51,FSM Enemy 13,FSM,PatrolState,None,1.00,44.1,0
3.51,FSM Enemy 12,FSM,PatrolState,None,1.00,45.6,0
3.51,FSM Enemy 9,FSM,PatrolState,None,1.00,38.3,0
3.51,FSM Enemy 10,FSM,PatrolState,None,1.00,68.7,0
3.51,FSM Enemy 1,FSM,PatrolState,None,1.00,92.9,0
3.51,FSM Enemy 8,FSM,PatrolState,None,1.00,50.2,0
3.51,FSM Enemy 14,FSM,PatrolState,None,1.00,85.7,0
3.51,FSM Enemy 7,FSM,PatrolState,None,0.40,20.8,0
3.51,FSM Enemy 2,FSM,PatrolState,None,1.00,93.3,0
3.51,FSM Enemy 15,FSM,PatrolState,None,1.00,30.4,0
3.51,FSM Enemy 3,FSM,PatrolState,None,0.80,73.9,0
3.51,FSM Enemy 4,FSM,PatrolState,None,1.00,60.9,0
3.51,FSM Enemy 11,FSM,PatrolState,None,1.00,32.0,0
3.51,FSM Enemy 5,FSM,PatrolState,None,1.00,74.2,0
3.51,FSM Enemy 6,FSM,PatrolState,None,0.90,38.3,0
3.51,Utility Enemy 10,Utility,AttackAction,None,1.00,35.4,0
3.51,Utility Enemy 2,Utility,AttackAction,None,1.00,85.2,0
3.51,Utility Enemy 1,Utility,AttackAction,None,1.00,82.7,0
3.51,Utility Enemy 5,Utility,AttackAction,None,1.00,83.5,0
3.51,Utility Enemy 11,Utility,AttackAction,None,1.00,28.6,0
3.51,Utility Enemy 15,Utility,AttackAction,None,1.00,77.6,0
3.51,Utility Enemy 14,Utility,AttackAction,None,1.00,54.8,0
3.51,Utility Enemy 13,Utility,AttackAction,None,1.00,45.9,0
3.51,Utility Enemy 7,Utility,AttackAction,None,1.00,47.2,0
3.51,Utility Enemy 9,Utility,AttackAction,None,1.00,49.2,0
3.51,Utility Enemy 6,Utility,AttackAction,None,1.00,37.0,0
3.51,Utility Enemy 8,Utility,AttackAction,None,1.00,74.2,0
3.51,Utility Enemy 4,Utility,AttackAction,None,1.00,59.0,0
3.51,Utility Enemy 3,Utility,AttackAction,None,1.00,66.2,0
3.51,Utility Enemy 12,Utility,AttackAction,None,1.00,38.6,0
4.01,Player,Player,-,None,1.00,,0
4.01,FSM Enemy 13,FSM,PatrolState,None,1.00,43.3,0
4.01,FSM Enemy 12,FSM,PatrolState,None,1.00,48.2,0
4.01,FSM Enemy 9,FSM,PatrolState,None,1.00,38.5,0
4.01,FSM Enemy 10,FSM,PatrolState,None,1.00,70.6,0
4.01,FSM Enemy 1,FSM,PatrolState,None,1.00,94.0,0
4.01,FSM Enemy 8,FSM,PatrolState,None,1.00,50.0,0
4.01,FSM Enemy 14,FSM,PatrolState,None,1.00,86.7,0
4.01,FSM Enemy 7,FSM,PatrolState,None,0.15,19.2,0
4.01,FSM Enemy 2,FSM,PatrolState,None,1.00,93.7,0
4.01,FSM Enemy 15,FSM,PatrolState,None,1.00,28.7,0
4.01,FSM Enemy 3,FSM,PatrolState,None,0.80,73.8,0
4.01,FSM Enemy 4,FSM,PatrolState,None,1.00,63.5,0
4.01,FSM Enemy 11,FSM,PatrolState,None,1.00,29.4,0
4.01,FSM Enemy 5,FSM,PatrolState,None,1.00,73.4,0
4.01,FSM Enemy 6,FSM,PatrolState,None,0.90,41.0,0
4.01,Utility Enemy 10,Utility,AttackAction,None,1.00,37.0,0
4.01,Utility Enemy 2,Utility,AttackAction,None,1.00,86.4,0
4.01,Utility Enemy 1,Utility,AttackAction,None,1.00,83.2,0
4.01,Utility Enemy 5,Utility,AttackAction,None,1.00,84.4,0
4.01,Utility Enemy 11,Utility,AttackAction,None,1.00,27.1,0
4.01,Utility Enemy 15,Utility,AttackAction,None,1.00,77.7,0
4.01,Utility Enemy 14,Utility,AttackAction,None,1.00,56.7,0
4.01,Utility Enemy 13,Utility,AttackAction,None,1.00,44.9,0
4.01,Utility Enemy 7,Utility,AttackAction,None,1.00,48.9,0
4.01,Utility Enemy 9,Utility,AttackAction,None,1.00,51.1,0
4.01,Utility Enemy 6,Utility,AttackAction,None,1.00,35.2,0
4.01,Utility Enemy 8,Utility,AttackAction,None,1.00,74.0,0
4.01,Utility Enemy 4,Utility,AttackAction,None,1.00,58.5,0
4.01,Utility Enemy 3,Utility,AttackAction,None,1.00,68.0,0
4.01,Utility Enemy 12,Utility,AttackAction,None,1.00,40.5,0
4.52,Player,Player,-,None,1.00,,0
4.52,FSM Enemy 13,FSM,PatrolState,None,1.00,41.8,0
4.52,FSM Enemy 12,FSM,PatrolState,None,1.00,51.7,0
4.52,FSM Enemy 9,FSM,PatrolState,None,1.00,39.7,0
4.52,FSM Enemy 10,FSM,PatrolState,None,1.00,73.4,0
4.52,FSM Enemy 1,FSM,PatrolState,None,1.00,93.9,0
4.52,FSM Enemy 8,FSM,PatrolState,None,1.00,50.1,0
4.52,FSM Enemy 14,FSM,PatrolState,None,1.00,88.6,0
4.52,FSM Enemy 7,FSM,Dead,None,0.00,16.4,0
4.52,FSM Enemy 2,FSM,PatrolState,None,1.00,95.0,0
4.52,FSM Enemy 15,FSM,PatrolState,None,1.00,26.9,0
4.52,FSM Enemy 3,FSM,PatrolState,None,0.80,74.9,0
4.52,FSM Enemy 4,FSM,PatrolState,None,1.00,65.5,0
4.52,FSM Enemy 11,FSM,PatrolState,None,1.00,25.8,0
4.52,FSM Enemy 5,FSM,PatrolState,None,1.00,72.0,0
4.52,FSM Enemy 6,FSM,PatrolState,None,0.90,44.9,0
4.52,Utility Enemy 10,Utility,AttackAction,None,1.00,39.8,0
4.52,Utility Enemy 2,Utility,AttackAction,None,1.00,88.4,0
4.52,Utility Enemy 1,Utility,AttackAction,None,1.00,83.8,0
4.52,Utility Enemy 5,Utility,AttackAction,None,1.00,85.7,0
4.52,Utility Enemy 11,Utility,AttackAction,None,1.00,24.6,0
4.52,Utility Enemy 15,Utility,AttackAction,None,1.00,77.7,0
4.52,Utility Enemy 14,Utility,AttackAction,None,1.00,59.8,0
4.52,Utility Enemy 13,Utility,AttackAction,None,1.00,43.1,0
4.52,Utility Enemy 7,Utility,AttackAction,None,1.00,51.8,0
4.52,Utility Enemy 9,Utility,AttackAction,None,1.00,54.2,0
4.52,Utility Enemy 6,Utility,AttackAction,None,1.00,32.3,0
4.52,Utility Enemy 8,Utility,AttackAction,None,1.00,73.6,0
4.52,Utility Enemy 4,Utility,AttackAction,None,1.00,57.5,0
4.52,Utility Enemy 3,Utility,AttackAction,None,1.00,70.9,0
4.52,Utility Enemy 12,Utility,AttackAction,None,1.00,43.5,0
5.02,Player,Player,-,None,0.95,,0
5.02,FSM Enemy 13,FSM,PatrolState,None,0.90,40.6,0
5.02,FSM Enemy 12,FSM,PatrolState,None,1.00,53.7,0
5.02,FSM Enemy 9,FSM,PatrolState,None,1.00,40.8,0
5.02,FSM Enemy 10,FSM,PatrolState,None,1.00,76.2,0
5.02,FSM Enemy 1,FSM,PatrolState,None,1.00,92.9,0
5.02,FSM Enemy 8,FSM,PatrolState,None,1.00,50.1,0
5.02,FSM Enemy 14,FSM,PatrolState,None,1.00,90.4,0
5.02,FSM Enemy 7,FSM,Dead,None,0.00,13.5,0
5.02,FSM Enemy 2,FSM,PatrolState,None,1.00,96.7,0
5.02,FSM Enemy 15,FSM,PatrolState,None,1.00,25.5,0
5.02,FSM Enemy 3,FSM,PatrolState,None,0.80,77.3,0
5.02,FSM Enemy 4,FSM,PatrolState,None,1.00,67.4,0
5.02,FSM Enemy 11,FSM,PatrolState,None,1.00,22.4,0
5.02,FSM Enemy 5,FSM,PatrolState,None,1.00,70.4,0
5.02,FSM Enemy 6,FSM,PatrolState,None,0.90,48.6,0
5.02,Utility Enemy 10,Utility,AttackAction,None,1.00,42.8,0
5.02,Utility Enemy 2,Utility,AttackAction,None,1.00,90.2,0
5.02,Utility Enemy 1,Utility,AttackAction,None,1.00,84.4,0
5.02,Utility Enemy 5,Utility,AttackAction,None,1.00,87.0,0
5.02,Utility Enemy 11,Utility,AttackAction,None,1.00,22.2,0
5.02,Utility Enemy 15,Utility,AttackAction,None,1.00,77.8,0
5.02,Utility Enemy 14,Utility,AttackAction,None,1.00,62.9,0
5.02,Utility Enemy 13,Utility,AttackAction,None,1.00,41.4,0
5.02,Utility Enemy 7,Utility,AttackAction,None,1.00,54.7,0
5.02,Utility Enemy 9,Utility,AttackAction,None,1.00,57.3,0
5.02,Utility Enemy 6,Utility,AttackAction,None,1.00,29.3,0
5.02,Utility Enemy 8,Utility,AttackAction,None,1.00,73.2,0
5.02,Utility Enemy 4,Utility,AttackAction,None,1.00,56.5,0
5.02,Utility Enemy 3,Utility,AttackAction,None,1.00,73.7,0
5.02,Utility Enemy 12,Utility,AttackAction,None,1.00,46.6,0
5.53,Player,Player,-,None,0.95,,0
5.53,FSM Enemy 13,FSM,PatrolState,None,0.90,39.8,0
5.53,FSM Enemy 12,FSM,PatrolState,None,1.00,55.4,0
5.53,FSM Enemy 9,FSM,PatrolState,None,1.00,42.0,0
5.53,FSM Enemy 10,FSM,PatrolState,None,1.00,79.0,0
5.53,FSM Enemy 1,FSM,PatrolState,None,1.00,91.5,0
5.53,FSM Enemy 8,FSM,PatrolState,None,1.00,50.1,0
5.53,FSM Enemy 14,FSM,PatrolState,None,1.00,92.2,0
5.53,FSM Enemy 7,FSM,Dead,None,0.00,10.6,0
5.53,FSM Enemy 2,FSM,PatrolState,None,1.00,100.3,0
5.53,FSM Enemy 15,FSM,PatrolState,None,1.00,24.7,0
5.53,FSM Enemy 3,FSM,PatrolState,None,0.80,79.6,0
5.53,FSM Enemy 4,FSM,PatrolState,None,1.00,69.3,0
5.53,FSM Enemy 11,FSM,PatrolState,None,1.00,19.3,0
5.53,FSM Enemy 5,FSM,PatrolState,None,1.00,68.7,0
5.53,FSM Enemy 6,FSM,PatrolState,None,0.90,50.7,0
5.53,Utility Enemy 10,Utility,AttackAction,None,1.00,45.8,0
5.53,Utility Enemy 2,Utility,AttackAction,None,1.00,92.0,0
5.53,Utility Enemy 1,Utility,AttackAction,None,1.00,84.9,0
5.53,Utility Enemy 5,Utility,AttackAction,None,1.00,88.2,0
5.53,Utility Enemy 11,Utility,AttackAction,None,1.00,19.9,0
5.53,Utility Enemy 15,Utility,AttackAction,None,1.00,77.8,0
5.53,Utility Enemy 14,Utility,AttackAction,None,1.00,65.9,0
5.53,Utility Enemy 13,Utility,AttackAction,None,1.00,39.7,0
5.53,Utility Enemy 7,Utility,AttackAction,None,1.00,57.7,0
5.53,Utility Enemy 9,Utility,AttackAction,None,1.00,60.4,0
5.53,Utility Enemy 6,Utility,AttackAction,None,1.00,26.3,0
5.53,Utility Enemy 8,Utility,AttackAction,None,1.00,72.7,0
5.53,Utility Enemy 4,Utility,AttackAction,None,1.00,55.5,0
5.53,Utility Enemy 3,Utility,AttackAction,None,1.00,76.5,0
5.53,Utility Enemy 12,Utility,AttackAction,None,1.00,49.7,0
6.03,Player,Player,-,None,0.95,,0
6.03,FSM Enemy 13,FSM,PatrolState,None,0.90,39.3,0
6.03,FSM Enemy 12,FSM,PatrolState,None,1.00,57.2,0
6.03,FSM Enemy 9,FSM,PatrolState,None,1.00,43.3,0
6.03,FSM Enemy 10,FSM,PatrolState,None,1.00,81.9,0
6.03,FSM Enemy 1,FSM,PatrolState,None,1.00,90.2,0
6.03,FSM Enemy 8,FSM,PatrolState,None,1.00,50.0,0
6.03,FSM Enemy 14,FSM,PatrolState,None,1.00,93.8,0
6.03,FSM Enemy 7,FSM,Dead,None,0.00,7.9,0
6.03,FSM Enemy 2,FSM,PatrolState,None,1.00,103.9,0
6.03,FSM Enemy 15,FSM,PatrolState,None,1.00,24.4,0
6.03,FSM Enemy 3,FSM,PatrolState,None,0.80,81.9,0
6.03,FSM Enemy 4,FSM,PatrolState,None,1.00,72.1,0
6.03,FSM Enemy 11,FSM,PatrolState,None,1.00,16.6,0
6.03,FSM Enemy 5,FSM,PatrolState,None,1.00,67.1,0
6.03,FSM Enemy 6,FSM,PatrolState,None,0.90,52.7,0
6.03,Utility Enemy 10,Utility,AttackAction,None,1.00,48.8,0
6.03,Utility Enemy 2,Utility,AttackAction,None,1.00,93.8,0
6.03,Utility Enemy 1,Utility,AttackAction,None,1.00,85.5,0
6.03,Utility Enemy 5,Utility,AttackAction,None,1.00,89.4,0
