time,enemyId,aiType,action,activeGlitch,health,distToPlayer,canSeePlayer
0.50,Utility Enemy 9,Utility,AttackAction,None,1.00,44.6,0
0.50,Utility Enemy 5,Utility,AttackAction,None,1.00,82.4,0
0.50,Utility Enemy 3,Utility,AttackAction,None,1.00,62.2,0
0.50,Utility Enemy 7,Utility,AttackAction,None,1.00,42.7,0
0.50,Utility Enemy 14,Utility,AttackAction,None,1.00,50.3,0
0.50,Utility Enemy 2,Utility,AttackAction,None,1.00,83.0,0
0.50,Utility Enemy 13,Utility,AttackAction,None,1.00,49.3,0
1.01,Player,Player,-,None,1.00,,0
1.01,FSM Enemy 6,FSM,PatrolState,None,1.00,29.6,0
1.01,FSM Enemy 12,FSM,PatrolState,None,1.00,40.6,0
1.01,FSM Enemy 4,FSM,PatrolState,None,1.00,49.5,0
1.01,FSM Enemy 2,FSM,PatrolState,None,1.00,90.0,0
1.01,FSM Enemy 13,FSM,PatrolState,None,1.00,44.4,0
1.01,FSM Enemy 10,FSM,PatrolState,None,1.00,63.8,0
1.01,FSM Enemy 3,FSM,PatrolState,None,0.90,81.8,0
1.01,FSM Enemy 1,FSM,PatrolState,None,1.00,88.6,0
1.01,FSM Enemy 14,FSM,PatrolState,None,1.00,74.4,0
1.01,FSM Enemy 8,FSM,PatrolState,None,1.00,47.1,0
1.01,FSM Enemy 11,FSM,PatrolState,None,1.00,33.6,0
1.01,FSM Enemy 15,FSM,PatrolState,None,1.00,26.0,0
1.01,FSM Enemy 7,FSM,PatrolState,None,1.00,25.5,0
1.01,FSM Enemy 5,FSM,PatrolState,None,1.00,64.7,0
1.01,FSM Enemy 9,FSM,PatrolState,None,1.00,31.3,0
1.01,Utility Enemy 10,Utility,AttackAction,None,1.00,33.1,0
1.01,Utility Enemy 8,Utility,AttackAction,None,1.00,74.4,0
1.01,Utility Enemy 6,Utility,AttackAction,None,1.00,39.6,0
1.01,Utility Enemy 4,Utility,AttackAction,None,1.00,59.8,0
1.01,Utility Enemy 11,Utility,AttackAction,None,1.00,30.9,0
1.01,Utility Enemy 15,Utility,AttackAction,None,1.00,77.4,0
1.01,Utility Enemy 1,Utility,AttackAction,None,1.00,82.0,0
1.01,Utility Enemy 12,Utility,AttackAction,None,1.00,36.0,0
1.01,Utility Enemy 9,Utility,AttackAction,None,1.00,46.5,0
1.01,Utility Enemy 5,Utility,AttackAction,None,1.00,82.2,0
1.01,Utility Enemy 3,Utility,AttackAction,None,1.00,63.5,0
1.01,Utility Enemy 7,Utility,AttackAction,None,1.00,44.8,0
1.01,Utility Enemy 14,Utility,AttackAction,None,1.00,52.0,0
1.01,Utility Enemy 2,Utility,AttackAction,None,1.00,83.3,0
1.01,Utility Enemy 13,Utility,AttackAction,None,1.00,47.4,0
1.51,Player,Player,-,None,1.00,,0
1.51,FSM Enemy 6,FSM,PatrolState,None,1.00,30.4,0
1.51,FSM Enemy 12,FSM,PatrolState,None,1.00,42.3,0
1.51,FSM Enemy 4,FSM,PatrolState,None,1.00,51.0,0
1.51,FSM Enemy 2,FSM,PatrolState,None,1.00,92.0,0
1.51,FSM Enemy 13,FSM,PatrolState,None,1.00,42.0,0
1.51,FSM Enemy 10,FSM,PatrolState,None,1.00,64.0,0
1.51,FSM Enemy 3,FSM,PatrolState,None,0.90,83.6,0
1.51,FSM Enemy 1,FSM,PatrolState,None,1.00,89.5,0
1.51,FSM Enemy 14,FSM,PatrolState,None,1.00,75.9,0
1.51,FSM Enemy 8,FSM,PatrolState,None,1.00,48.0,0
1.51,FSM Enemy 11,FSM,PatrolState,None,1.00,31.5,0
1.51,FSM Enemy 15,FSM,PatrolState,None,1.00,25.6,0
1.51,FSM Enemy 7,FSM,PatrolState,None,1.00,23.7,0
1.51,FSM Enemy 5,FSM,PatrolState,None,1.00,65.0,0
1.51,FSM Enemy 9,FSM,PatrolState,None,1.00,31.7,0
1.51,Utility Enemy 10,Utility,AttackAction,None,1.00,34.7,0
1.51,Utility Enemy 8,Utility,AttackAction,None,1.00,74.0,0
1.51,Utility Enemy 6,Utility,AttackAction,None,1.00,37.8,0
1.51,Utility Enemy 4,Utility,AttackAction,None,1.00,59.0,0
1.51,Utility Enemy 11,Utility,AttackAction,None,1.00,29.2,0
1.51,Utility Enemy 15,Utility,AttackAction,None,1.00,77.2,0
1.51,Utility Enemy 1,Utility,AttackAction,None,1.00,82.2,0
1.51,Utility Enemy 12,Utility,AttackAction,None,1.00,37.7,0
1.51,Utility Enemy 9,Utility,AttackAction,None,1.00,48.3,0
1.51,Utility Enemy 5,Utility,AttackAction,None,1.00,82.8,0
1.51,Utility Enemy 3,Utility,AttackAction,None,1.00,65.1,0
1.51,Utility Enemy 7,Utility,AttackAction,None,1.00,46.4,0
1.51,Utility Enemy 14,Utility,AttackAction,None,1.00,53.8,0
1.51,Utility Enemy 2,Utility,AttackAction,None,1.00,84.2,0
1.51,Utility Enemy 13,Utility,AttackAction,None,1.00,46.2,0
2.01,Player,Player,-,None,1.00,,0
2.01,FSM Enemy 6,FSM,PatrolState,None,1.00,32.8,0
2.01,FSM Enemy 12,FSM,PatrolState,None,1.00,44.9,0
2.01,FSM Enemy 4,FSM,PatrolState,None,1.00,53.3,0
2.01,FSM Enemy 2,FSM,PatrolState,None,1.00,94.7,0
2.01,FSM Enemy 13,FSM,PatrolState,None,1.00,39.0,0
2.01,FSM Enemy 10,FSM,PatrolState,None,1.00,65.3,0
2.01,FSM Enemy 3,FSM,PatrolState,None,0.90,85.9,0
2.01,FSM Enemy 1,FSM,PatrolState,None,1.00,90.5,0
2.01,FSM Enemy 14,FSM,PatrolState,None,1.00,79.0,0
2.01,FSM Enemy 8,FSM,PatrolState,None,1.00,49.2,0
2.01,FSM Enemy 11,FSM,PatrolState,None,1.00,29.0,0
2.01,FSM Enemy 15,FSM,PatrolState,None,1.00,25.4,0
2.01,FSM Enemy 7,FSM,PatrolState,None,1.00,21.2,0
2.01,FSM Enemy 5,FSM,PatrolState,None,1.00,65.5,0
2.01,FSM Enemy 9,FSM,PatrolState,None,1.00,32.7,0
2.01,Utility Enemy 10,Utility,AttackAction,None,1.00,37.2,0
2.01,Utility Enemy 8,Utility,AttackAction,None,1.00,73.5,0
2.01,Utility Enemy 6,Utility,AttackAction,None,1.00,35.2,0
2.01,Utility Enemy 4,Utility,AttackAction,None,1.00,58.0,0
2.01,Utility Enemy 11,Utility,AttackAction,None,1.00,26.9,0
2.01,Utility Enemy 15,Utility,AttackAction,None,1.00,77.1,0
2.01,Utility Enemy 1,Utility,AttackAction,None,1.00,82.6,0
2.01,Utility Enemy 12,Utility,AttackAction,None,1.00,40.4,0
2.01,Utility Enemy 9,Utility,AttackAction,None,1.00,51.0,0
2.01,Utility Enemy 5,Utility,AttackAction,None,1.00,83.8,0
2.01,Utility Enemy 3,Utility,AttackAction,None,1.00,67.6,0
2.01,Utility Enemy 7,Utility,AttackAction,None,1.00,49.0,0
2.01,Utility Enemy 14,Utility,AttackAction,None,1.00,56.5,0
2.01,Utility Enemy 2,Utility,AttackAction,None,1.00,85.9,0
2.01,Utility Enemy 13,Utility,AttackAction,None,1.00,44.5,0
2.52,Player,Player,-,None,1.00,,0
2.52,FSM Enemy 6,FSM,PatrolState,None,1.00,34.7,0
2.52,FSM Enemy 12,FSM,PatrolState,None,1.00,46.9,0
2.52,FSM Enemy 4,FSM,PatrolState,None,1.00,54.9,0
2.52,FSM Enemy 2,FSM,PatrolState,None,1.00,96.6,0
2.52,FSM Enemy 13,FSM,PatrolState,None,1.00,36.2,0
2.52,FSM Enemy 10,FSM,PatrolState,None,1.00,66.4,0
2.52,FSM Enemy 3,FSM,PatrolState,None,0.90,86.7,0
2.52,FSM Enemy 1,FSM,PatrolState,None,1.00,91.3,0
2.52,FSM Enemy 14,FSM,PatrolState,None,1.00,81.3,0
2.52,FSM Enemy 8,FSM,PatrolState,None,1.00,50.0,0
2.52,FSM Enemy 11,FSM,PatrolState,None,1.00,26.9,0
2.52,FSM Enemy 15,FSM,PatrolState,None,1.00,25.5,0
2.52,FSM Enemy 7,FSM,PatrolState,None,1.00,19.5,0
2.52,FSM Enemy 5,FSM,PatrolState,None,1.00,65.8,0
2.52,FSM Enemy 9,FSM,PatrolState,None,1.00,33.5,0
2.52,Utility Enemy 10,Utility,AttackAction,None,1.00,39.2,0
2.52,Utility Enemy 8,Utility,AttackAction,None,1.00,72.8,0
2.52,Utility Enemy 6,Utility,AttackAction,None,1.00,33.1,0
2.52,Utility Enemy 4,Utility,AttackAction,None,1.00,57.0,0
2.52,Utility Enemy 11,Utility,AttackAction,None,1.00,25.0,0
2.52,Utility Enemy 15,Utility,AttackAction,None,1.00,76.8,0
2.52,Utility Enemy 1,Utility,AttackAction,None,1.00,82.6,0
2.52,Utility Enemy 12,Utility,AttackAction,None,1.00,42.5,0
2.52,Utility Enemy 9,Utility,AttackAction,None,1.00,53.1,0
2.52,Utility Enemy 5,Utility,AttackAction,None,1.00,84.4,0
2.52,Utility Enemy 3,Utility,AttackAction,None,1.00,69.4,0
2.52,Utility Enemy 7,Utility,AttackAction,None,1.00,51.0,0
2.52,Utility Enemy 14,Utility,AttackAction,None,1.00,58.5,0
2.52,Utility Enemy 2,Utility,AttackAction,None,1.00,86.9,0
2.52,Utility Enemy 13,Utility,AttackAction,None,1.00,43.0,0
3.02,Player,Player,-,None,1.00,,0
3.02,FSM Enemy 6,FSM,PatrolState,None,1.00,36.5,0
3.02,FSM Enemy 12,FSM,PatrolState,None,1.00,48.9,0
3.02,FSM Enemy 4,FSM,PatrolState,None,1.00,56.4,0
3.02,FSM Enemy 2,FSM,PatrolState,None,1.00,97.6,0
3.02,FSM Enemy 13,FSM,PatrolState,None,1.00,34.1,0
3.02,FSM Enemy 10,FSM,PatrolState,None,1.00,67.4,0
3.02,FSM Enemy 3,FSM,PatrolState,None,0.90,86.0,0
3.02,FSM Enemy 1,FSM,PatrolState,None,1.00,92.0,0
3.02,FSM Enemy 14,FSM,PatrolState,None,1.00,83.5,0
3.02,FSM Enemy 8,FSM,PatrolState,None,1.00,50.6,0
3.02,FSM Enemy 11,FSM,PatrolState,None,1.00,24.0,0
3.02,FSM Enemy 15,FSM,PatrolState,None,1.00,25.8,0
3.02,FSM Enemy 7,FSM,PatrolState,None,1.00,17.2,0
3.02,FSM Enemy 5,FSM,PatrolState,None,1.00,66.0,0
3.02,FSM Enemy 9,FSM,PatrolState,None,1.00,35.2,0
3.02,Utility Enemy 10,Utility,AttackAction,None,1.00,41.1,0
3.02,Utility Enemy 8,Utility,AttackAction,None,1.00,72.1,0
3.02,Utility Enemy 6,Utility,AttackAction,None,1.00,31.1,0
3.02,Utility Enemy 4,Utility,AttackAction,None,1.00,55.9,0
3.02,Utility Enemy 11,Utility,AttackAction,None,1.00,23.2,0
3.02,Utility Enemy 15,Utility,AttackAction,None,1.00,76.4,0
3.02,Utility Enemy 1,Utility,AttackAction,None,1.00,82.6,0
3.02,Utility Enemy 12,Utility,AttackAction,None,1.00,44.5,0
3.02,Utility Enemy 9,Utility,AttackAction,None,1.00,55.0,0
3.02,Utility Enemy 5,Utility,AttackAction,None,1.00,84.8,0
3.02,Utility Enemy 3,Utility,AttackAction,None,1.00,71.1,0
3.02,Utility Enemy 7,Utility,AttackAction,None,1.00,53.0,0
3.02,Utility Enemy 14,Utility,AttackAction,None,1.00,60.4,0
3.02,Utility Enemy 2,Utility,AttackAction,None,1.00,87.7,0
3.02,Utility Enemy 13,Utility,AttackAction,None,1.00,41.5,0
3.52,Player,Player,-,None,1.00,,0
3.52,FSM Enemy 6,FSM,PatrolState,None,1.00,39.5,0
3.52,FSM Enemy 12,FSM,PatrolState,None,1.00,52.1,0
3.52,FSM Enemy 4,FSM,PatrolState,None,1.00,59.6,0
3.52,FSM Enemy 2,FSM,PatrolState,None,1.00,99.1,0
3.52,FSM Enemy 13,FSM,PatrolState,None,1.00,31.9,0
3.52,FSM Enemy 10,FSM,PatrolState,None,1.00,68.7,0
3.52,FSM Enemy 3,FSM,PatrolState,None,0.90,85.2,0
3.52,FSM Enemy 1,FSM,PatrolState,None,1.00,91.6,0
3.52,FSM Enemy 14,FSM,PatrolState,None,1.00,86.3,0
3.52,FSM Enemy 8,FSM,PatrolState,None,1.00,51.0,0
3.52,FSM Enemy 11,FSM,PatrolState,None,1.00,21.1,0
3.52,FSM Enemy 15,FSM,PatrolState,None,1.00,25.9,0
3.52,FSM Enemy 7,FSM,AttackState,None,0.90,13.8,1
3.52,FSM Enemy 5,FSM,PatrolState,None,1.00,65.6,0
3.52,FSM Enemy 9,FSM,PatrolState,None,1.00,37.4,0
3.52,Utility Enemy 10,Utility,AttackAction,None,1.00,44.1,0
3.52,Utility Enemy 8,Utility,AttackAction,None,1.00,70.9,0
3.52,Utility Enemy 6,Utility,AttackAction,None,1.00,28.1,0
3.52,Utility Enemy 4,Utility,AttackAction,None,1.00,54.2,0
3.52,Utility Enemy 11,Utility,Dead,None,0.00,20.3,0
3.52,Utility Enemy 15,Utility,AttackAction,None,1.00,75.5,0
3.52,Utility Enemy 1,Utility,AttackAction,None,1.00,82.3,0
3.52,Utility Enemy 12,Utility,AttackAction,None,1.00,47.5,0
3.52,Utility Enemy 9,Utility,AttackAction,None,1.00,58.0,0
3.52,Utility Enemy 5,Utility,AttackAction,None,1.00,85.3,0
3.52,Utility Enemy 3,Utility,AttackAction,None,1.00,73.5,0
3.52,Utility Enemy 7,Utility,AttackAction,None,1.00,56.0,0
3.52,Utility Enemy 14,Utility,AttackAction,None,1.00,63.2,0
3.52,Utility Enemy 2,Utility,AttackAction,None,1.00,88.9,0
3.52,Utility Enemy 13,Utility,AttackAction,None,1.00,39.1,0
4.03,Player,Player,-,None,1.00,,0
4.03,FSM Enemy 6,FSM,PatrolState,None,1.00,42.8,0
4.03,FSM Enemy 12,FSM,PatrolState,None,1.00,55.1,0
4.03,FSM Enemy 4,FSM,PatrolState,None,1.00,63.1,0
4.03,FSM Enemy 2,FSM,PatrolState,None,1.00,100.4,0
4.03,FSM Enemy 13,FSM,PatrolState,None,1.00,29.8,0
4.03,FSM Enemy 10,FSM,PatrolState,None,1.00,69.7,0
4.03,FSM Enemy 3,FSM,PatrolState,None,0.90,84.3,0
4.03,FSM Enemy 1,FSM,PatrolState,None,1.00,89.8,0
4.03,FSM Enemy 14,FSM,PatrolState,None,1.00,88.9,0
4.03,FSM Enemy 8,FSM,PatrolState,None,1.00,51.7,0
4.03,FSM Enemy 11,FSM,PatrolState,None,1.00,18.8,0
4.03,FSM Enemy 15,FSM,PatrolState,None,1.00,25.6,0
4.03,FSM Enemy 7,FSM,AttackState,None,0.65,10.9,1
4.03,FSM Enemy 5,FSM,PatrolState,None,1.00,65.1,0
4.03,FSM Enemy 9,FSM,PatrolState,None,1.00,39.9,0
4.03,Utility Enemy 10,Utility,AttackAction,None,1.00,47.2,0
4.03,Utility Enemy 8,Utility,AttackAction,None,1.00,69.6,0
4.03,Utility Enemy 6,Utility,AttackAction,None,1.00,25.0,0
4.03,Utility Enemy 4,Utility,AttackAction,None,1.00,52.4,0
4.03,Utility Enemy 11,Utility,Dead,None,0.00,17.4,0
4.03,Utility Enemy 15,Utility,AttackAction,None,1.00,74.7,0
4.03,Utility Enemy 1,Utility,AttackAction,None,1.00,82.0,0
4.03,Utility Enemy 12,Utility,AttackAction,None,1.00,50.6,0
4.03,Utility Enemy 9,Utility,AttackAction,None,1.00,60.9,0
4.03,Utility Enemy 5,Utility,AttackAction,None,1.00,85.7,0
4.03,Utility Enemy 3,Utility,AttackAction,None,1.00,75.8,0
4.03,Utility Enemy 7,Utility,AttackAction,None,1.00,59.1,0
4.03,Utility Enemy 14,Utility,AttackAction,None,1.00,66.0,0
4.03,Utility Enemy 2,Utility,AttackAction,None,1.00,90.0,0
4.03,Utility Enemy 13,Utility,AttackAction,None,1.00,36.7,0
4.53,Player,Player,-,None,1.00,,0
4.53,FSM Enemy 6,FSM,PatrolState,None,1.00,47.1,0
4.53,FSM Enemy 12,FSM,PatrolState,None,1.00,57.4,0
4.53,FSM Enemy 4,FSM,PatrolState,None,1.00,66.6,0
4.53,FSM Enemy 2,FSM,PatrolState,None,1.00,101.7,0
4.53,FSM Enemy 13,FSM,PatrolState,None,1.00,28.0,0
4.53,FSM Enemy 10,FSM,PatrolState,None,1.00,70.6,0
4.53,FSM Enemy 3,FSM,PatrolState,None,0.90,83.4,0
4.53,FSM Enemy 1,FSM,PatrolState,None,1.00,88.1,0
4.53,FSM Enemy 14,FSM,PatrolState,None,1.00,90.5,0
4.53,FSM Enemy 8,FSM,PatrolState,None,1.00,51.9,0
4.53,FSM Enemy 11,FSM,PatrolState,None,1.00,16.4,0
4.53,FSM Enemy 15,FSM,PatrolState,None,1.00,24.1,0
4.53,FSM Enemy 7,FSM,Dead,None,0.00,8.1,1
4.53,FSM Enemy 5,FSM,PatrolState,None,1.00,63.3,0
4.53,FSM Enemy 9,FSM,PatrolState,None,1.00,42.6,0
4.53,Utility Enemy 10,Utility,AttackAction,None,1.00,50.3,0
4.53,Utility Enemy 8,Utility,AttackAction,None,1.00,68.3,0
4.53,Utility Enemy 6,Utility,AttackAction,None,1.00,22.0,0
4.53,Utility Enemy 4,Utility,AttackAction,None,1.00,50.7,0
4.53,Utility Enemy 11,Utility,Dead,None,0.00,14.5,1
4.53,Utility Enemy 15,Utility,AttackAction,None,1.00,73.9,0
4.53,Utility Enemy 1,Utility,AttackAction,None,1.00,81.7,0
4.53,Utility Enemy 12,Utility,AttackAction,None,1.00,53.6,0
4.53,Utility Enemy 9,Utility,AttackAction,None,1.00,63.9,0
4.53,Utility Enemy 5,Utility,AttackAction,None,1.00,86.1,0
4.53,Utility Enemy 3,Utility,AttackAction,None,1.00,78.2,0
4.53,Utility Enemy 7,Utility,AttackAction,None,1.00,62.2,0
4.53,Utility Enemy 14,Utility,AttackAction,None,1.00,68.7,0
4.53,Utility Enemy 2,Utility,AttackAction,None,1.00,91.1,0
4.53,Utility Enemy 13,Utility,AttackAction,None,1.00,34.4,0
5.03,Player,Player,-,None,1.00,,0
5.03,FSM Enemy 6,FSM,PatrolState,None,1.00,50.6,0
5.03,FSM Enemy 12,FSM,PatrolState,None,1.00,58.9,0
5.03,FSM Enemy 4,FSM,PatrolState,None,1.00,69.6,0
5.03,FSM Enemy 2,FSM,PatrolState,None,1.00,103.2,0
5.03,FSM Enemy 13,FSM,PatrolState,None,1.00,26.9,0
5.03,FSM Enemy 10,FSM,PatrolState,None,1.00,72.2,0
5.03,FSM Enemy 3,FSM,PatrolState,None,0.90,82.5,0
5.03,FSM Enemy 1,FSM,PatrolState,None,1.00,86.5,0
5.03,FSM Enemy 14,FSM,PatrolState,None,1.00,91.5,0
5.03,FSM Enemy 8,FSM,PatrolState,None,1.00,50.9,0
5.03,FSM Enemy 11,FSM,PatrolState,None,1.00,15.0,0
5.03,FSM Enemy 15,FSM,PatrolState,None,1.00,22.9,0
5.03,FSM Enemy 7,FSM,Dead,None,0.00,6.2,1
5.03,FSM Enemy 5,FSM,PatrolState,None,1.00,60.9,0
5.03,FSM Enemy 9,FSM,PatrolState,None,1.00,45.0,0
5.03,Utility Enemy 10,Utility,AttackAction,None,1.00,52.7,0
5.03,Utility Enemy 8,Utility,AttackAction,None,1.00,67.4,0
5.03,Utility Enemy 6,Utility,AttackAction,None,1.00,19.7,1
5.03,Utility Enemy 4,Utility,AttackAction,None,1.00,49.4,0
5.03,Utility Enemy 11,Utility,Dead,None,0.00,12.4,1
5.03,Utility Enemy 15,Utility,AttackAction,None,1.00,73.2,0
5.03,Utility Enemy 1,Utility,AttackAction,None,1.00,81.5,0
5.03,Utility Enemy 12,Utility,AttackAction,None,1.00,55.9,0
5.03,Utility Enemy 9,Utility,AttackAction,None,1.00,66.1,0
5.03,Utility Enemy 5,Utility,AttackAction,None,1.00,86.5,0
5.03,Utility Enemy 3,Utility,AttackAction,None,1.00,80.0,0
5.03,Utility Enemy 7,Utility,AttackAction,None,1.00,64.6,0
5.03,Utility Enemy 14,Utility,AttackAction,None,1.00,70.9,0
5.03,Utility Enemy 2,Utility,AttackAction,None,1.00,91.9,0
5.03,Utility Enemy 13,Utility,AttackAction,None,1.00,32.6,0
5.53,Player,Player,-,None,1.00,,0
5.53,FSM Enemy 6,FSM,PatrolState,None,1.00,53.9,0
5.53,FSM Enemy 12,FSM,PatrolState,None,1.00,60.0,0
5.53,FSM Enemy 4,FSM,PatrolState,None,1.00,72.5,0
5.53,FSM Enemy 2,FSM,PatrolState,None,1.00,105.4,0
5.53,FSM Enemy 13,FSM,PatrolState,None,1.00,26.8,0
5.53,FSM Enemy 10,FSM,PatrolState,None,1.00,74.4,0
5.53,FSM Enemy 3,FSM,PatrolState,None,0.90,82.1,0
5.53,FSM Enemy 1,FSM,PatrolState,None,1.00,85.7,0
5.53,FSM Enemy 14,FSM,PatrolState,None,1.00,92.8,0
5.53,FSM Enemy 8,FSM,PatrolState,None,1.00,50.6,0
5.53,FSM Enemy 11,FSM,PatrolState,None,1.00,14.0,0
5.53,FSM Enemy 15,FSM,PatrolState,None,1.00,22.3,0
5.53,FSM Enemy 7,FSM,Dead,None,0.00,5.2,1
5.53,FSM Enemy 5,FSM,PatrolState,None,1.00,59.2,0
5.53,FSM Enemy 9,FSM,PatrolState,None,1.00,47.8,0
5.53,Utility Enemy 10,Utility,AttackAction,None,1.00,54.7,0
5.53,Utility Enemy 8,Utility,AttackAction,None,1.00,67.2,0
5.53,Utility Enemy 6,Utility,SpreadFireAction,None,1.00,17.5,1
5.53,Utility Enemy 4,Utility,AttackAction,None,1.00,48.9,0
5.53,Utility Enemy 11,Utility,Dead,None,0.00,11.0,1
5.53,Utility Enemy 15,Utility,AttackAction,None,1.00,73.4,0
5.53,Utility Enemy 1,Utility,AttackAction,None,1.00,82.0,0
5.53,Utility Enemy 12,Utility,AttackAction,None,1.00,58.0,0
5.53,Utility Enemy 9,Utility,AttackAction,None,1.00,68.2,0
5.53,Utility Enemy 5,Utility,AttackAction,None,1.00,87.4,0
5.53,Utility Enemy 3,Utility,AttackAction,None,1.00,81.9,0
5.53,Utility Enemy 7,Utility,AttackAction,None,1.00,66.6,0
5.53,Utility Enemy 14,Utility,AttackAction,None,1.00,72.9,0
5.53,Utility Enemy 2,Utility,AttackAction,None,1.00,93.2,0
5.53,Utility Enemy 13,Utility,AttackAction,None,1.00,31.6,0
6.04,Player,Player,-,None,0.95,,0
6.04,FSM Enemy 6,FSM,PatrolState,None,1.00,56.9,0
6.04,FSM Enemy 12,FSM,PatrolState,None,1.00,61.4,0
6.04,FSM Enemy 4,FSM,PatrolState,None,1.00,75.3,0
6.04,FSM Enemy 2,FSM,PatrolState,None,1.00,107.5,0
6.04,FSM Enemy 13,FSM,PatrolState,None,1.00,26.9,0
6.04,FSM Enemy 10,FSM,PatrolState,None,1.00,76.5,0
6.04,FSM Enemy 3,FSM,PatrolState,None,0.90,81.8,0
6.04,FSM Enemy 1,FSM,PatrolState,None,1.00,84.9,0
6.04,FSM Enemy 14,FSM,PatrolState,None,1.00,94.0,0
6.04,FSM Enemy 8,FSM,PatrolState,None,1.00,50.4,0
6.04,FSM Enemy 11,FSM,PatrolState,None,1.00,13.3,0
6.04,FSM Enemy 15,FSM,PatrolState,None,1.00,21.9,0
6.04,FSM Enemy 7,FSM,Dead,None,0.00,5.0,1
6.04,FSM Enemy 5,FSM,PatrolState,None,1.00,57.7,0
6.04,FSM Enemy 9,FSM,PatrolState,None,1.00,50.3,0
6.04,Utility Enemy 10,Utility,AttackAction,None,1.00,56.5,0
6.04,Utility Enemy 8,Utility,AttackAction,None,1.00,67.2,0
6.04,Utility Enemy 6,Utility,SpreadFireAction,None,1.00,15.6,1
6.04,Utility Enemy 4,Utility,AttackAction,None,1.00,48.7,0
